Geneid	KQGRcry	MGGQcry	PL4mw	PL4snow	QTsnow1	QTsnow2	Qycry	QYice	QYmw	TGLcry	TGLmw
g2388	0	0	0	0	0	0	0	0	0	3.475732	0
g2389	0	0	0	0	0	0	0	0	0	48.400913	0
g2390	0	7.571389	0	0	0	0	0	0	0	17.899447	0
g2391	0	0	0	0	0	0	0	0	0	0	1.195258
g2392	0	369.841445	0	0	9.803862	0	10.423666	3.775936	0	610.649166	0.850336
g2393	8.973059	10.654156	0	0	0	0	0	9.137079	31.080477	292.173685	0
g2394	1.24734	679.791936	0	0	0	0	0	0	0	61.622605	0
g2395	10.138289	0	4.842692	4.772145	0	0	2.137414	9.033157	90.299697	65.453834	0
g2396	7.511528	13.378212	0	0	0	0	6.334499	0	0	573.508402	0
g2397	0	2.105487	0	20.032464	0	0	0	54.170426	31.588264	57.739726	0
g2398	0	138.258972	0	0	0	0	8.664452	0	5.084008	165.351035	0
g2399	0	0	0	0	0	0	0	3.17309	4.62579	0	0
g2400	0	15.938655	0	0	0	0	0	0	0	42.20207	0
g2401	0	10.861225	0	0	0	0	1.28568	0	10.184318	17.117945	0
g2402	0	0	0	0	0	0	0	0	0	0	0
g2403	25.092402	89.38034	0	22.232704	0	0	12.447361	0	76.688761	316.540475	3.046272
g2404	0	6.891898	0	0	0	0	0	1.477635	4.308248	16.293069	0
g2405	0	157.165523	6.402711	0	0	0	0	0	0	35.744386	0
g2406	0	0	0	0	0	0	0	0	0	19.861481	0
g2407	0	36.65495	0	3.750001	0	0	48.708459	13.182647	63.566931	0	0
g2408	114.107792	6.301666	0	0	0	0	2.237849	0	7.878567	47.672662	1.82558
g2409	0	0	0	0	0	0	0	0	6.430091	48.635042	0
g2410	0	96.698606	0	0	0	0	3.433964	1.036618	3.022401	2.286042	0
g2411	4.243883	12.597429	0	0	0	0	1.789441	3.241093	157.497543	21.442652	0
g2412	0	0	0	0	0	0	0	0	0	21.465831	0
g2413	0	0	0	0	0	0	0	0	0	0	0
g2414	0	153.597811	0	0	0	0	9.697013	0	4.26741	158.15854	0
g2415	0	0	0	0	0	0	0	3.30742	0	2.431274	0
g2416	3982.91072	341.841442	5.79035	0	0	0	21.723285	0	4.498761	1415.52809	0
g2417	11.079306	0	0	0	0	0	0	0	10.964571	49.759398	0
g2418	0	0	0	0	0	0	0	0	0	0	0
g2419	0	5.465988	0	0	0	0	0	0	3.416886	15.506507	0
g2420	3970.11981	302.817231	0	0	0	0	149.318249	0	77.165426	1893.22548	0
g2421	0	20.130461	1.199758	0	0	0	4.765823	0.319704	27.032101	277.785922	0
g2422	106.467322	122.583182	0	18.223535	0	0	19.04515	18.068909	67.050311	215.537049	0
g2423	0	0	0	2.817856	0	0	6.3105	12.191766	8.886693	26.886381	0
g2424	0	97.018914	0	0	0	0	0	0	0	20.851043	0
g2425	0	14.133103	0	0	0	0	2.509476	0	0	63.482671	0
g2426	158.544945	17.511464	0	0	0	3.554038	0	3.754489	49.260274	169.734598	5.073037
g2427	0	73.498193	0	0	0	0	2.175058	0	3.828752	204.163731	0
g2428	0	0	0	0	0	0	1.133015	0.684051	77.78336	12.06825	0
g2429	0	3.468162	0	0	0	0	2.463229	0	0	45.914674	0
g2430	57.417055	18.179761	0	0	0	0	11.298003	0.974443	5.682246	0	0
g2431	0	3.761717	0	0	0	0	0	0	14.109096	17.786075	0
g2432	0	0	13.2395	0	0	0	1.947835	0	13.715084	88.175842	0
g2433	0	1285.68745	0	0	0	0	28.535855	3.828523	195.34523	1139.80547	0
g2434	2.68512	20.191778	0	0	0	0	0.75479	0	6.643284	127.628813	0
g2435	0	10.566356	0	0	0	0	0	0	9.907825	17.485874	0
g2436	6.161472	989.464599	0	0	0	0	7.793987	0	41.15924	134.903014	0
g2437	0	3.75523	0	0	0	0	0	0	0	223.718099	0
g2438	0	0	0	0	0	0	0	0	0	15.626353	0.531908
g2439	0	0	0	0	0	0	0	0	0	332.63906	0
g2440	0	0	0	32.056666	0	0	4.785993	0	0	84.431901	0
g2441	0	0	0	0	0	0	61.03084	0	24.792119	784.455517	0
g2442	0	0	0	0	0	0	0	1.773189	0	43.01435	0
g2443	0	0	0	0	0	0	0	8.732237	4.24334	28.885674	0.983244
g2444	6.154088	36.535263	0	5.793522	0	0	0	1.566645	0	55.278503	0
g2445	2.19661	0	0	0	0	0	0	0	0	41.92803	0
g2446	0	28.274008	0	0	0	0	0	0	45.448933	435.429894	0
g2447	0	35.52815	0	0	0	0	0	1.384963	8.076101	88.573123	0
g2448	0	2.217807	0	0	0	0	0	0	0	75.500596	0
g2449	0	88.653179	0	0	0	0	0	0	0	332.714793	0
g2450	0	6.686042	0	0	0	0	0	0	0	10.1161	0
g2451	0	4.509979	0	0	0	0	0	0	2.819268	6.397199	0
g2452	0	0	0	0	0	0	5.412906	0.817003	7.146249	93.68983	0
g2453	18.746414	91.057676	6.51235	0	0	0	2.874349	1.735371	10.119426	15.307987	0
g2454	0	0	0	0	0	0	0	0	5.291509	74.042913	0
g2455	0	175.467954	1.895026	0	0	0	2.509217	1.00995	57.420636	34.522107	1.023478
g2456	21.382903	16.925984	0	4.473353	0	0	8.014347	2.419307	21.161468	92.033477	0
g2457	0	0	0	0	0	0	0	0	0	7.555703	0
g2458	1878.79807	0	0	0	0	0	115.14515	8.89833	19.458227	321.333145	24.798172
g2459	35.093722	9.259669	0	14.683376	0	0	4.932444	17.867603	46.307068	15.323485	2.011881
g2460	0	18.918232	0	0	0	0	6.201459	2.496063	18.194036	23.394307	0
g2461	0	0	0	0	0	0	0	0	27.156245	12.324042	0
g2462	0	0	0	0	0	0	0	0	0	6.702583	0
g2463	0	0	0	13.462828	0	0	0	5.460789	5.307227	80.284162	7.378577
g2464	35.485763	18.433624	0	0	0	0	9.351648	6.775202	115.231863	769.476257	0
g2465	0	7.789778	0	0	0	0	0	2.226856	3.246352	56.47493	0
g2466	0	0	0	3.58483	0	0	4.014057	1.454078	21.904413	530.702806	0
g2467	0	0	0	0	0	0	0	1.301327	41.73617	55.961161	0
g2468	3.566898	29.646075	0	0	0	0	0	0	5.29494	24.029485	0
g2469	0	0	0	0	0	0	0	0	4.745581	208.185068	26.390907
g2470	3.205873	491.037396	0	6.036085	0	0	10.814098	3.264474	14.277033	93.588451	0
g2471	1.664521	452.588362	0	0	0	0	0	0	12.35463	158.858655	0
g2472	7.583257	18.00795	4.829662	9.518609	0	0	2.131663	0	48.780722	68.115871	0.869478
g2473	0	51.953765	0	0	0	0	2.108553	2.546052	2.783762	40.707182	0
g2474	0	0	0	0	0	0	0	0	0	17.164145	0
g2475	0	726.222656	1.265426	1.246991	0	0	43.564522	3.203427	364.752816	61.721297	0
g2476	0	4.763665	0	0	0	0	0	0	0	11.261735	0
g2477	0	0	0	0	0	0	0	0	0	69.94536	0
g2478	0	0	0	0	0	0	0	0	7.464501	69.005411	0
g2479	0	0	0	0	0	0	0	0	10.042405	78.489284	0
g2480	0	4.208262	0	0	0	0	0	0	5.261319	63.67176	0
g2481	0	18.104192	5.826568	0	0	0	0	3.105256	4.526901	65.055915	12.587397
g2482	0	70.547205	0	0	0	0	53.052867	1.779464	368.367317	47.090813	0
g2483	0	0	0	0	0	0	0	0	0	24.844918	0
g2484	38.676015	10.597371	0	0	0	0	10.035577	9.08838	48.580437	604.615829	0
g2485	40.309797	4.631788	0	0	0	0	4.386245	0	7.721102	55.479825	0
g2486	0	35.299178	0	0	0	0	7.834659	0	30.340948	26.078264	0
g2487	0	0	0	0	0	0	0	0	6.289437	19.028475	0
g2488	6251.7539	624.320684	19.432151	0	0	0	1.71535	0	6.039056	1599.85039	0
g2489	0	65.860287	0	0	0	0	1.559222	0	0	307.247344	0
g2490	0	12.727856	0	0	0	0	0	0	15.912819	48.143684	0
g2491	0	223.154561	0	0	0	0	0	0	3.874941	2.930875	0
g2492	0	772.74307	0	6.695985	28.207604	0	53.983619	16.296145	358.992018	59.89621	0
g2493	0	0	0	0	0	0	2.59033	3.127792	59.276805	10.346534	0
g2494	0	0	0	0	0	0	0	0	0	0	0
g2495	1.834589	0	0	0	0	0	0	0	0	673.579872	0
g2496	0	0	0	0	0	0	10.799715	0	9.505363	201.30703	0
g2497	0	6.455105	12.984253	2.55902	0	0	13.754031	9.6879	70.616012	9.15627	0
g2498	5.845847	0	0	16.510022	0	0	0	0	4.338981	75.48277	0
g2499	0	0	0	0	0	0	0	11.286155	21.937557	1238.23995	0
g2500	59.689384	0	0	0	0	0	15.895666	22.392799	102.597445	59.964607	0
g2501	0	4.280343	0	0	0	0	0	0	0	12.142942	0
g2502	0	0	6.167929	0	0	0	5.444664	0	9.584236	86.990322	0
g2503	0	48.536604	0	0	0	0	0	1.387511	12.136438	27.53878	0
g2504	0	3.837153	0	3.042353	0	6.230153	0	26.326154	33.581415	50.799706	1.111616
g2505	0	0	6.758155	13.319409	28.054766	0	0	0	0	0	0
g2506	0	0	0	0	0	0	0	0	0	0	0
g2507	68.906954	0	0	0	0	0	3.058394	0	0	0	0
g2508	0	0	0	0	0	0	0	0	0	0	0
g2509	0	0	0	0	0	0	0	0	0	0	0
g2510	0	0	0	0	16.938952	54.894988	0	0	0	0	0.979464
g2511	2.062844	0	11.824148	23.303793	0	0	0	2.100551	6.124445	2.316162	0
g2512	0	0	0	7.037803	0	0	0	0	0	0	0
g2513	0	0	0	45.254508	0	0	1.266826	0.764838	11.149959	5.060072	0
g2514	0	0	0	0	0	0	0	0	0	0	0
g2515	0	0	0	0	0	0	0	0	0	0	0
g2516	0	0	0	0	0	0	0	0	0	0	0
g2517	0	0	0	0	0	0	0	0	0	0	1.217893
g2518	0	0	0	6.621395	0	0	0	0	0	0	0
g2519	0	0	0	0	0	0	0	0	0	0	0
g2520	0	0	0	0	0	0	0	0	0	34.515056	0
g2521	0	0	0	0	0	0	0	0	0	0	0
g2522	0	0	0	0	0	0	0	0	0	0	0
g2523	0	0	0	0	0	0	0	0	0	0	0
g2524	0	15.79934	0	0	13.192622	0	0	3.387406	9.876448	0	0
g2525	0	0	0	0	0	0	0	0	0	0	0
g2526	0	0	0	0	0	0	0	0	5.597685	33.871207	0
g2527	0	0	0	20.197522	17.725911	0	0	0.910279	0	0	0
g2528	0.856938	14.244786	28.652968	65.345151	6.23048	0.826014	13.489632	7.926135	103.675787	38.486811	1.375562
g2529	0	49.329501	57.32991	304.202461	810.083273	48.94592	1.946434	60.52012	328.925318	0	2.381777
g2530	0	0	0	0	0	0	0	0	0	0	0
g2531	0	0	5.65508	150.46285	311.052076	0	0	1.506931	4.393665	0	31.051347
g2532	0	0	0	0	0	0	0	0	0	0	0
g2533	0	0	0	0	0	0	0	3.270644	1.589336	36.063599	0
g2534	0	0	0	0	0	0	0	0	0	0	0
g2535	0	4.479278	0	3.551473	3.740246	0	1.590682	0	2.800076	0	0
g2536	0	0	0	0	0	0	0	0	8.585121	35.714231	0
g2537	0	0	0	0	0	0	0	0	0	0	0
g2538	0	5.928556	0	5.372066	0	0	0.601529	1.271093	15.883054	0.800894	0
g2539	1.731608	1.682201	21.956437	82.396843	15.295144	0.606953	2.78779	10.820004	62.159685	3.00475	2.436651
g2540	6.974051	170.673093	109.561143	96.293183	9.987497	10.083574	279.359035	246.7782	2799.26714	10.005598	73.832312
g2541	4.080978	24.843038	37.006419	117.085708	24.5334	2.747353	19.993496	14.115761	181.165267	33.165847	4.500897
g2542	0	8.457775	27.220105	276.282769	8.474802	6.866188	2.402822	7.253447	64.502686	0	0.98008
g2543	0	12.056733	0	305.900431	580.559417	137.030509	5.708787	4.308308	5.024585	0	67.527696
g2544	2.328478	16.588304	0	4.384107	0	0	1.963614	4.742082	44.935122	5.228833	66.477452
g2545	0	0	0	0	0	0	0	1.089972	0	36.055581	0
g2546	0	0	0	5.529357	0	0	0	0	0	0	0
g2547	0	0	0	0	0	0	0	0	0	0	0
g2548	0	13.144168	0	4.168632	0	0	1.867104	0	3.286661	7.45776	0.761568
g2549	0	0	0	0	0	0	0	0	0	0	0
g2550	0	0	0	13.746529	0	0	0	0	0	0	0
g2551	0	2.320202	7.46723	224.432713	3.874789	0	0	1.989822	5.801599	0	0.672158
g2552	0	5.083785	4.090354	4.030767	0	0	14.442841	5.449862	34.957609	0	2.209144
g2553	0	0	0	0	0	0	0	0	0	0	0
g2554	0	0	4.017336	201.89942	8.338475	0	0	0	3.121234	0	0
g2555	0	1.739755	8.398717	30.346676	34.865139	0	0	5.22209	8.700412	0	12.096084
g2556	77.644482	0	0	0	0	0	0	0	0	0	0
g2557	0	38.471135	76.278081	384.549407	789.328154	35.135579	7.806789	70.110371	255.091083	2.59855	2.388217
g2558	0	0	0	0	0	0	0	0	0	0	0
g2559	0	0	0	0	0	0	0	0	0	0	0
g2560	0	975.881667	0	0	0	0	20.689872	0	52.029082	964.149659	0
g2561	0	0	0	0	0	0	0	0	0	0	0
g2562	0	0	5.120342	5.04575	0	0	0	0	0	0	0
g2563	0	0	0	0	0	0	0	0	0	0	0
g2564	0	0	0	0	0	0	6.467571	0	210.619878	159.30579	7.914119
g2565	0	8.636674	0	68.477357	79.328892	7.011422	0	9.25859	10.797877	0	0
g2566	102.319889	6.394182	24.008524	54.077197	0	0	7.569012	65.804343	50.630146	16.124185	61.437333
g2567	0.713168	0	0	0	0	0	0	2.178613	3.176023	37.234668	0.24531
g2568	0	0	1.972329	11.661578	2.046905	0	0	0.525574	0	0	0.355076
g2569	0	0	0	14.219122	67.387137	0	0	0	0	0	0
g2570	0	0	0	0	0	0	0	0	0	0	0
g2571	0	0	0	0	0	0	0	0	0	0	0
g2572	0	0	0	0	0	0	0	0	20.280131	26.843615	0
g2573	0	0	0	12.613937	0	0	0	0	0	0	0
g2574	0	0	0	75.024801	61.171076	2.478006	0	2.617767	0	0	0
g2575	0	0	0	0	0	0	0	0	0	0	0
g2576	0	0	0	0	0	0	0	0	0	0	0
g2577	0	0	0	0	0	0	0	0	5.051666	26.746373	3.511637
g2578	0	0	0	3.747676	55.256291	9.593147	0	0	0	0	0.684663
g2579	0	0	0	0	0	0	0	0	0	0	0
g2580	0	0	0	0	0	0	0	0	0	0	0
g2581	1.136347	5.396966	6.513503	17.116309	0	0	12.457717	5.785595	133.262698	5.103566	1.954363
g2582	0	0	0	0	0	0	0	0	0	0	0
g2583	0	0	35.292635	8.694625	247.232945	21.14334	0	3.526712	3.427538	0	0
g2584	0	0	0	0	0	0	0	0	0	0	0
g2585	0	0	0	0	0	0	0	0	0	0	0
g2586	0	0	0	0	0	0	0	0	0	0	0
g2587	0	0	0	0	0	0	0	0	0	0	0
g2588	0	0	0	0	0	0	0	0	0	0	0
g2589	0	0	0	0	0	0	0	0	0	0	0
g2590	0	0	0	0	0	0	0	0	0	0	0
g2591	0	0	0	0	0	0	0	0	0	43.178334	0
g2592	0	0	0	0	0	0	0	7.740923	28.212157	0	0
g2593	38.017959	11.28515	24.213064	328.079597	1105.65826	85.507398	24.045512	41.13245	244.557656	17.786075	1.089762
g2594	0	0	0	0	0	0	0	3.1695	9.241112	48.927662	0
g2595	0	0	0	49.145382	59.151583	64.697322	0	207.886679	0	0	0
g2596	0	0	0	0	0	0	0	0	0	0	0
g2597	0	0	0	0	0	0	0	0	0	0	0
g2598	0	0	0	0	0	0	0	0	0	0	0
g2599	0	0	0	0	0	0	0	0	0	0	0
g2600	0	10.94746	30.199535	330.662172	26.117854	2.116039	1.481015	6.706156	112.754014	4.929673	0.302044
g2601	0	0	0	0	0	0	0	0	0	0	0
g2602	0	0	0	0	0	0	0	0	4.81715	21.861183	0
g2603	0	0	0	0	0	0	0	0	0	0	0
g2604	0	0	0	0	0	0	0	0	0	0	0
g2605	0	0	1.362517	5.370674	13.433343	0.687382	0	0	0	0	0
