seqID	length
seq26857	701
seq26858	729
seq26859	686
seq26860	729
seq26861	704
seq26862	729
seq26863	731
seq26864	766
seq26865	727
seq26866	728
seq26867	726
seq26868	684
seq26869	725
seq26870	727
seq26871	727
seq26872	729
seq26873	725
seq26874	724
seq26875	724
seq26876	711
seq26877	724
seq26878	720
seq26879	702
seq26880	723
seq26881	699
seq26882	719
seq26883	738
seq26884	738
seq26885	727
seq26886	721
seq26887	722
seq26888	684
seq26889	722
seq26890	695
seq26891	719
seq26892	724
seq26893	745
seq26894	719
seq26895	729
seq26896	745
seq26897	654
seq26898	717
seq26899	719
seq26900	715
seq26901	715
seq26902	654
seq26903	716
seq26904	724
seq26905	694
seq26906	704
seq26907	703
seq26908	698
seq26909	717
seq26910	728
seq26911	706
seq26912	635
seq26913	716
seq26914	715
seq26915	714
seq26916	718
seq26917	734
seq26918	716
seq26919	626
seq26920	715
seq26921	683
seq26922	699
seq26923	684
seq26924	713
seq26925	706
seq26926	703
seq26927	717
seq26928	710
seq26929	712
seq26930	712
seq26931	714
seq26932	712
seq26933	730
seq26934	709
seq26935	719
seq26936	728
seq26937	711
seq26938	710
seq26939	719
seq26940	710
seq26941	688
seq26942	717
seq26943	709
seq26944	708
seq26945	679
seq26946	710
seq26947	674
seq26948	712
seq26949	706
seq26950	721
seq26951	670
seq26952	707
seq26953	706
seq26954	707
seq26955	732
seq26956	706
seq26957	707
seq26958	724
seq26959	706
seq26960	681
seq26961	705
seq26962	707
seq26963	715
seq26964	705
seq26965	706
seq26966	705
seq26967	706
seq26968	706
seq26969	700
seq26970	742
seq26971	705
seq26972	642
seq26973	684
seq26974	707
seq26975	703
seq26976	666
seq26977	696
seq26978	702
seq26979	703
seq26980	699
seq26981	703
seq26982	702
seq26983	711
seq26984	599
seq26985	639
seq26986	684
seq26987	725
seq26988	703
seq26989	702
seq26990	716
seq26991	701
seq26992	701
seq26993	699
seq26994	654
seq26995	669
seq26996	699
seq26997	697
seq26998	714
seq26999	698
seq27000	695
seq27001	699
seq27002	668
seq27003	686
seq27004	688
seq27005	626
seq27006	720
seq27007	695
seq27008	697
seq27009	664
seq27010	702
seq27011	695
seq27012	697
seq27013	693
seq27014	618
seq27015	658
seq27016	644
seq27017	669
seq27018	633
seq27019	716
seq27020	709
seq27021	690
seq27022	689
seq27023	707
seq27024	633
seq27025	694
seq27026	708
seq27027	693
seq27028	704
seq27029	715
seq27030	715
seq27031	692
seq27032	692
seq27033	670
seq27034	627
seq27035	689
seq27036	691
seq27037	662
seq27038	715
seq27039	691
seq27040	678
seq27041	690
seq27042	690
seq27043	664
seq27044	687
seq27045	679
seq27046	714
seq27047	700
seq27048	690
seq27049	688
seq27050	681
seq27051	689
seq27052	656
seq27053	687
seq27054	683
seq27055	691
seq27056	688
seq27057	693
seq27058	686
seq27059	686
seq27060	683
seq27061	686
seq27062	658
seq27063	685
seq27064	696
seq27065	685
seq27066	688
seq27067	684
seq27068	680
seq27069	681
seq27070	684
seq27071	698
seq27072	605
seq27073	680
seq27074	622
seq27075	609
seq27076	683
seq27077	683
seq27078	683
seq27079	682
seq27080	665
seq27081	633
seq27082	702
seq27083	676
seq27084	682
seq27085	699
seq27086	651
seq27087	688
seq27088	696
seq27089	648
seq27090	663
seq27091	672
seq27092	678
seq27093	698
seq27094	677
seq27095	677
seq27096	645
seq27097	657
seq27098	678
seq27099	678
seq27100	692
seq27101	675
seq27102	652
seq27103	730
seq27104	644
seq27105	663
seq27106	676
seq27107	752
seq27108	677
seq27109	694
seq27110	626
seq27111	676
seq27112	689
seq27113	674
seq27114	676
seq27115	669
seq27116	693
seq27117	669
seq27118	649
seq27119	671
seq27120	674
seq27121	662
seq27122	682
seq27123	670
seq27124	671
seq27125	671
seq27126	674
seq27127	671
seq27128	685
seq27129	672
seq27130	670
seq27131	670
seq27132	674
seq27133	655
seq27134	670
seq27135	673
seq27136	640
seq27137	639
seq27138	666
seq27139	685
seq27140	668
seq27141	635
seq27142	667
seq27143	669
seq27144	604
seq27145	614
seq27146	662
seq27147	688
seq27148	665
seq27149	612
seq27150	669
seq27151	697
seq27152	664
seq27153	670
seq27154	665
seq27155	663
seq27156	580
seq27157	620
seq27158	705
seq27159	666
seq27160	647
seq27161	609
seq27162	644
seq27163	668
seq27164	667
seq27165	662
seq27166	636
seq27167	627
seq27168	661
seq27169	682
seq27170	680
seq27171	660
seq27172	661
seq27173	673
seq27174	663
seq27175	634
seq27176	643
seq27177	664
seq27178	632
seq27179	660
seq27180	639
seq27181	660
seq27182	659
seq27183	659
seq27184	654
seq27185	654
seq27186	665
seq27187	671
seq27188	663
seq27189	664
seq27190	634
seq27191	627
seq27192	657
seq27193	658
seq27194	656
seq27195	656
seq27196	661
seq27197	656
seq27198	656
seq27199	593
seq27200	660
seq27201	687
seq27202	595
seq27203	694
seq27204	657
seq27205	670
seq27206	656
seq27207	628
seq27208	654
seq27209	632
seq27210	656
seq27211	660
seq27212	648
seq27213	658
seq27214	660
seq27215	654
seq27216	651
seq27217	658
seq27218	647
seq27219	652
seq27220	667
seq27221	647
seq27222	634
seq27223	651
seq27224	587
seq27225	633
seq27226	588
seq27227	649
seq27228	621
seq27229	652
seq27230	659
seq27231	669
seq27232	650
seq27233	657
seq27234	653
seq27235	654
seq27236	650
seq27237	606
seq27238	629
seq27239	648
seq27240	652
seq27241	650
seq27242	651
seq27243	618
seq27244	650
seq27245	625
seq27246	609
seq27247	531
seq27248	612
seq27249	646
seq27250	653
seq27251	643
seq27252	633
seq27253	645
seq27254	645
seq27255	650
seq27256	633
seq27257	649
seq27258	653
seq27259	647
seq27260	557
seq27261	640
seq27262	627
seq27263	647
seq27264	641
seq27265	626
seq27266	632
seq27267	639
seq27268	643
seq27269	640
seq27270	645
seq27271	577
seq27272	638
seq27273	623
seq27274	641
seq27275	642
seq27276	638
seq27277	612
seq27278	637
seq27279	644
seq27280	640
seq27281	642
seq27282	638
seq27283	610
seq27284	614
seq27285	638
seq27286	612
seq27287	616
seq27288	629
seq27289	635
seq27290	650
seq27291	636
seq27292	578
seq27293	651
seq27294	619
seq27295	628
seq27296	581
seq27297	632
seq27298	636
seq27299	656
seq27300	582
seq27301	621
seq27302	635
seq27303	632
seq27304	633
seq27305	607
seq27306	633
seq27307	631
seq27308	601
seq27309	623
seq27310	612
seq27311	567
seq27312	630
seq27313	630
seq27314	648
seq27315	571
seq27316	630
seq27317	617
seq27318	621
seq27319	575
seq27320	613
seq27321	631
seq27322	627
seq27323	627
seq27324	628
seq27325	646
seq27326	563
seq27327	626
seq27328	606
seq27329	618
seq27330	586
seq27331	597
seq27332	593
seq27333	629
seq27334	625
seq27335	627
seq27336	623
seq27337	626
seq27338	624
seq27339	624
seq27340	606
seq27341	596
seq27342	623
seq27343	623
seq27344	623
seq27345	589
seq27346	623
seq27347	624
seq27348	622
seq27349	623
seq27350	624
seq27351	623
seq27352	621
seq27353	627
seq27354	622
seq27355	594
seq27356	647
seq27357	615
seq27358	621
seq27359	621
seq27360	597
seq27361	620
seq27362	619
seq27363	620
seq27364	620
seq27365	619
seq27366	623
seq27367	620
seq27368	620
seq27369	556
seq27370	627
seq27371	605
seq27372	615
seq27373	618
seq27374	617
seq27375	608
seq27376	614
seq27377	612
seq27378	616
seq27379	588
seq27380	612
seq27381	630
seq27382	621
seq27383	615
seq27384	599
seq27385	623
seq27386	614
seq27387	596
seq27388	623
seq27389	646
seq27390	621
seq27391	664
seq27392	620
seq27393	614
seq27394	619
seq27395	612
seq27396	612
seq27397	613
seq27398	612
seq27399	596
seq27400	551
seq27401	611
seq27402	574
seq27403	602
seq27404	491
seq27405	630
seq27406	610
seq27407	639
seq27408	601
seq27409	631
seq27410	611
seq27411	524
seq27412	619
seq27413	609
seq27414	577
seq27415	577
seq27416	608
seq27417	608
seq27418	631
seq27419	631
seq27420	602
seq27421	583
seq27422	623
seq27423	606
seq27424	613
seq27425	594
seq27426	626
seq27427	592
seq27428	607
seq27429	632
seq27430	604
seq27431	552
seq27432	604
seq27433	579
seq27434	476
seq27435	609
seq27436	601
seq27437	603
seq27438	603
seq27439	609
seq27440	620
seq27441	587
seq27442	549
seq27443	555
seq27444	583
seq27445	600
seq27446	568
seq27447	541
seq27448	596
seq27449	604
seq27450	611
seq27451	583
seq27452	598
seq27453	594
seq27454	576
seq27455	628
seq27456	613
seq27457	550
seq27458	599
seq27459	587
seq27460	596
seq27461	606
seq27462	595
seq27463	595
seq27464	563
seq27465	541
seq27466	607
seq27467	590
seq27468	551
seq27469	598
seq27470	597
seq27471	568
seq27472	586
seq27473	591
seq27474	592
seq27475	596
seq27476	569
seq27477	590
seq27478	588
seq27479	590
seq27480	589
seq27481	615
seq27482	567
seq27483	588
seq27484	589
seq27485	611
seq27486	577
seq27487	587
seq27488	571
seq27489	587
seq27490	587
seq27491	591
seq27492	587
seq27493	570
seq27494	607
seq27495	609
seq27496	574
seq27497	587
seq27498	585
seq27499	590
seq27500	564
seq27501	584
seq27502	584
seq27503	588
seq27504	534
seq27505	583
seq27506	583
seq27507	579
seq27508	544
seq27509	583
seq27510	596
seq27511	583
seq27512	581
seq27513	582
seq27514	621
seq27515	581
seq27516	590
seq27517	590
seq27518	593
seq27519	598
seq27520	579
seq27521	537
seq27522	523
seq27523	495
seq27524	580
seq27525	577
seq27526	578
seq27527	548
seq27528	582
seq27529	579
seq27530	579
seq27531	572
seq27532	576
seq27533	573
seq27534	574
seq27535	571
seq27536	562
seq27537	573
seq27538	573
seq27539	573
seq27540	591
seq27541	583
seq27542	553
seq27543	528
seq27544	573
seq27545	572
seq27546	574
seq27547	542
seq27548	572
seq27549	572
seq27550	561
seq27551	571
seq27552	549
seq27553	567
seq27554	516
seq27555	570
seq27556	552
seq27557	569
seq27558	569
seq27559	566
seq27560	522
seq27561	564
seq27562	567
seq27563	566
seq27564	563
seq27565	550
seq27566	564
seq27567	570
seq27568	589
seq27569	554
seq27570	566
seq27571	572
seq27572	532
seq27573	566
seq27574	552
seq27575	561
seq27576	579
seq27577	567
seq27578	572
seq27579	571
seq27580	578
seq27581	586
seq27582	562
seq27583	493
seq27584	554
seq27585	565
seq27586	561
seq27587	547
seq27588	558
seq27589	571
seq27590	560
seq27591	499
seq27592	559
seq27593	560
seq27594	537
seq27595	424
seq27596	560
seq27597	559
seq27598	559
seq27599	560
seq27600	512
seq27601	558
seq27602	558
seq27603	562
seq27604	541
seq27605	557
seq27606	553
seq27607	481
seq27608	515
seq27609	557
seq27610	553
seq27611	557
seq27612	584
seq27613	519
seq27614	558
seq27615	555
seq27616	584
seq27617	587
seq27618	555
seq27619	553
seq27620	529
seq27621	496
seq27622	457
seq27623	557
seq27624	551
seq27625	551
seq27626	550
seq27627	555
seq27628	563
seq27629	472
seq27630	552
seq27631	533
seq27632	530
seq27633	533
seq27634	538
seq27635	550
seq27636	442
seq27637	551
seq27638	549
seq27639	548
seq27640	547
seq27641	549
seq27642	524
seq27643	548
seq27644	496
seq27645	556
seq27646	539
seq27647	406
seq27648	558
seq27649	429
seq27650	547
seq27651	541
seq27652	554
seq27653	546
seq27654	541
seq27655	545
seq27656	525
seq27657	517
seq27658	543
seq27659	488
seq27660	530
seq27661	543
seq27662	544
seq27663	503
seq27664	545
seq27665	545
seq27666	505
seq27667	540
seq27668	497
seq27669	541
seq27670	537
seq27671	522
seq27672	533
seq27673	521
seq27674	579
seq27675	538
seq27676	496
seq27677	538
seq27678	537
seq27679	536
seq27680	475
seq27681	526
seq27682	537
seq27683	539
seq27684	532
seq27685	504
seq27686	534
seq27687	496
seq27688	543
seq27689	536
seq27690	536
seq27691	536
seq27692	498
seq27693	530
seq27694	514
seq27695	546
seq27696	547
seq27697	535
seq27698	538
seq27699	488
seq27700	526
seq27701	546
seq27702	501
seq27703	496
seq27704	548
seq27705	537
seq27706	501
seq27707	541
seq27708	533
seq27709	536
seq27710	532
seq27711	479
seq27712	532
seq27713	532
seq27714	511
seq27715	518
seq27716	530
seq27717	532
seq27718	516
seq27719	530
seq27720	536
seq27721	551
seq27722	528
seq27723	530
seq27724	527
seq27725	528
seq27726	520
seq27727	528
seq27728	526
seq27729	518
seq27730	528
seq27731	514
seq27732	525
seq27733	512
seq27734	487
seq27735	525
seq27736	530
seq27737	529
seq27738	548
seq27739	543
seq27740	462
seq27741	542
seq27742	590
seq27743	565
seq27744	522
seq27745	528
seq27746	516
seq27747	521
seq27748	529
seq27749	525
seq27750	520
seq27751	520
seq27752	502
seq27753	519
seq27754	523
seq27755	556
seq27756	525
seq27757	519
seq27758	519
seq27759	510
seq27760	523
seq27761	524
seq27762	523
seq27763	525
seq27764	507
seq27765	457
seq27766	521
seq27767	511
seq27768	518
seq27769	523
seq27770	543
seq27771	516
seq27772	516
seq27773	517
seq27774	515
seq27775	515
seq27776	497
seq27777	515
seq27778	495
seq27779	514
seq27780	514
seq27781	514
seq27782	514
seq27783	514
seq27784	488
seq27785	514
seq27786	525
seq27787	512
seq27788	495
seq27789	508
seq27790	546
seq27791	512
seq27792	446
seq27793	531
seq27794	511
seq27795	449
seq27796	516
seq27797	493
seq27798	535
seq27799	511
seq27800	483
seq27801	464
seq27802	499
seq27803	534
seq27804	508
seq27805	507
seq27806	508
seq27807	473
seq27808	445
seq27809	507
seq27810	444
seq27811	509
seq27812	499
seq27813	466
seq27814	490
seq27815	504
seq27816	519
seq27817	476
seq27818	503
seq27819	499
seq27820	499
seq27821	514
seq27822	478
seq27823	404
seq27824	506
seq27825	501
seq27826	487
seq27827	498
seq27828	500
seq27829	476
seq27830	506
seq27831	498
seq27832	490
seq27833	522
seq27834	505
seq27835	500
seq27836	498
seq27837	458
seq27838	451
seq27839	467
seq27840	496
seq27841	516
seq27842	500
seq27843	496
seq27844	463
seq27845	496
seq27846	442
seq27847	549
seq27848	495
seq27849	515
seq27850	501
seq27851	437
seq27852	508
seq27853	495
seq27854	497
seq27855	480
seq27856	493
seq27857	474
seq27858	510
seq27859	492
seq27860	450
seq27861	493
seq27862	492
seq27863	492
seq27864	492
seq27865	476
seq27866	492
seq27867	497
seq27868	442
seq27869	479
seq27870	490
seq27871	491
seq27872	491
seq27873	488
seq27874	486
seq27875	467
seq27876	496
seq27877	488
seq27878	487
seq27879	488
seq27880	510
seq27881	490
seq27882	381
seq27883	426
seq27884	487
seq27885	487
seq27886	387
seq27887	484
seq27888	459
seq27889	439
seq27890	494
seq27891	487
seq27892	467
seq27893	484
seq27894	483
seq27895	505
seq27896	490
seq27897	482
seq27898	507
seq27899	486
seq27900	490
seq27901	453
seq27902	481
seq27903	474
seq27904	480
seq27905	480
seq27906	478
seq27907	479
seq27908	473
seq27909	478
seq27910	440
seq27911	377
seq27912	449
seq27913	387
seq27914	502
seq27915	486
seq27916	486
seq27917	401
seq27918	457
seq27919	486
seq27920	463
seq27921	475
seq27922	484
seq27923	473
seq27924	476
seq27925	500
seq27926	472
seq27927	494
seq27928	473
seq27929	482
seq27930	473
seq27931	464
seq27932	472
seq27933	471
seq27934	427
seq27935	477
seq27936	469
seq27937	466
seq27938	385
seq27939	480
seq27940	505
seq27941	558
seq27942	467
seq27943	480
seq27944	469
seq27945	468
seq27946	466
seq27947	450
seq27948	468
seq27949	463
seq27950	396
seq27951	464
seq27952	461
seq27953	467
seq27954	461
seq27955	462
seq27956	462
seq27957	463
seq27958	459
seq27959	459
seq27960	464
seq27961	420
seq27962	459
seq27963	446
seq27964	457
seq27965	457
seq27966	362
seq27967	456
seq27968	457
seq27969	448
seq27970	456
seq27971	450
seq27972	458
seq27973	455
seq27974	453
seq27975	454
seq27976	464
seq27977	455
seq27978	465
seq27979	401
seq27980	384
seq27981	454
seq27982	352
seq27983	439
seq27984	452
seq27985	452
seq27986	414
seq27987	454
seq27988	451
seq27989	451
seq27990	462
seq27991	449
seq27992	463
seq27993	473
seq27994	449
seq27995	421
seq27996	459
seq27997	452
seq27998	449
seq27999	450
seq28000	451
seq28001	463
seq28002	406
seq28003	447
seq28004	446
seq28005	456
seq28006	369
seq28007	443
seq28008	439
seq28009	460
seq28010	448
seq28011	405
seq28012	421
seq28013	395
seq28014	357
seq28015	395
seq28016	462
seq28017	443
seq28018	396
seq28019	384
seq28020	375
seq28021	441
seq28022	440
seq28023	440
seq28024	453
seq28025	450
seq28026	444
seq28027	440
seq28028	441
seq28029	470
seq28030	439
seq28031	439
seq28032	426
seq28033	427
seq28034	449
seq28035	438
seq28036	419
seq28037	305
seq28038	440
seq28039	431
seq28040	383
seq28041	457
seq28042	434
seq28043	433
seq28044	379
seq28045	433
seq28046	389
seq28047	414
seq28048	406
seq28049	437
seq28050	431
seq28051	431
seq28052	455
seq28053	431
seq28054	432
seq28055	429
seq28056	452
seq28057	401
seq28058	433
seq28059	427
seq28060	434
seq28061	446
seq28062	428
seq28063	444
seq28064	422
seq28065	428
seq28066	426
seq28067	427
seq28068	401
seq28069	450
seq28070	424
seq28071	423
seq28072	424
seq28073	428
seq28074	422
seq28075	429
seq28076	425
seq28077	371
seq28078	423
seq28079	427
seq28080	429
seq28081	423
seq28082	376
seq28083	423
seq28084	427
seq28085	418
seq28086	418
seq28087	435
seq28088	385
seq28089	390
seq28090	351
seq28091	376
seq28092	418
seq28093	416
seq28094	418
seq28095	416
seq28096	350
seq28097	416
seq28098	362
seq28099	415
seq28100	420
seq28101	423
seq28102	397
seq28103	299
seq28104	374
seq28105	413
seq28106	413
seq28107	420
seq28108	427
seq28109	404
seq28110	411
seq28111	414
seq28112	411
seq28113	413
seq28114	409
seq28115	410
seq28116	428
seq28117	417
seq28118	412
seq28119	408
seq28120	409
seq28121	421
seq28122	407
seq28123	407
seq28124	362
seq28125	409
seq28126	407
seq28127	407
seq28128	376
seq28129	408
seq28130	405
seq28131	405
seq28132	416
seq28133	429
seq28134	349
seq28135	401
seq28136	400
seq28137	424
seq28138	402
seq28139	408
seq28140	407
seq28141	382
seq28142	402
seq28143	401
seq28144	376
seq28145	403
seq28146	404
seq28147	400
seq28148	399
seq28149	396
seq28150	398
seq28151	398
seq28152	398
seq28153	398
seq28154	397
seq28155	412
seq28156	269
seq28157	394
seq28158	423
seq28159	394
seq28160	393
seq28161	393
seq28162	378
seq28163	392
seq28164	396
seq28165	398
seq28166	391
seq28167	399
seq28168	390
seq28169	389
seq28170	404
seq28171	365
seq28172	390
seq28173	379
seq28174	395
seq28175	370
seq28176	371
seq28177	387
seq28178	389
seq28179	390
seq28180	395
seq28181	333
seq28182	391
seq28183	370
seq28184	390
seq28185	402
seq28186	384
seq28187	334
seq28188	383
seq28189	387
seq28190	384
seq28191	405
seq28192	385
seq28193	387
seq28194	382
seq28195	386
seq28196	383
seq28197	381
seq28198	387
seq28199	315
seq28200	379
seq28201	376
seq28202	330
seq28203	382
seq28204	380
seq28205	378
seq28206	378
seq28207	378
seq28208	303
seq28209	377
seq28210	383
seq28211	389
seq28212	323
seq28213	342
seq28214	408
seq28215	375
seq28216	326
seq28217	415
seq28218	394
seq28219	376
seq28220	377
seq28221	303
seq28222	350
seq28223	395
seq28224	383
seq28225	378
seq28226	370
seq28227	355
seq28228	348
seq28229	367
seq28230	369
seq28231	293
seq28232	337
seq28233	337
seq28234	385
seq28235	372
seq28236	366
seq28237	366
seq28238	368
seq28239	328
seq28240	372
seq28241	366
seq28242	388
seq28243	387
seq28244	364
seq28245	363
seq28246	366
seq28247	353
seq28248	301
seq28249	334
seq28250	344
seq28251	360
seq28252	355
seq28253	361
seq28254	331
seq28255	380
seq28256	355
seq28257	349
seq28258	362
seq28259	359
seq28260	358
seq28261	344
seq28262	358
seq28263	360
seq28264	358
seq28265	356
seq28266	363
seq28267	356
seq28268	325
seq28269	356
seq28270	355
seq28271	355
seq28272	367
seq28273	355
seq28274	357
seq28275	357
seq28276	318
seq28277	354
seq28278	355
seq28279	362
seq28280	349
seq28281	376
seq28282	299
seq28283	350
seq28284	350
seq28285	356
seq28286	349
seq28287	302
seq28288	319
seq28289	351
seq28290	363
seq28291	361
seq28292	314
seq28293	216
seq28294	346
seq28295	357
seq28296	308
seq28297	372
seq28298	351
seq28299	361
seq28300	263
seq28301	344
seq28302	346
seq28303	328
seq28304	340
seq28305	340
seq28306	342
seq28307	340
seq28308	332
seq28309	339
seq28310	310
seq28311	344
seq28312	348
seq28313	329
seq28314	338
seq28315	342
seq28316	337
seq28317	336
seq28318	306
seq28319	336
seq28320	337
seq28321	358
seq28322	346
seq28323	355
seq28324	268
seq28325	311
seq28326	353
seq28327	344
seq28328	336
seq28329	343
seq28330	304
seq28331	286
seq28332	333
seq28333	331
seq28334	339
seq28335	333
seq28336	331
seq28337	332
seq28338	337
seq28339	329
seq28340	330
seq28341	328
seq28342	295
seq28343	327
seq28344	327
seq28345	327
seq28346	327
seq28347	331
seq28348	324
seq28349	327
seq28350	289
seq28351	312
seq28352	324
seq28353	325
seq28354	324
seq28355	318
seq28356	311
seq28357	357
seq28358	326
seq28359	343
seq28360	326
seq28361	345
seq28362	254
